StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Gender,Gender_4_TEXT,age_1,marital,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_7,Ethnicity_8,Ethnicity_-99,Ethnicity_8_TEXT,Income,sex_or,Education,Moderators2_t_First Click,Moderators2_t_Last Click,Moderators2_t_Page Submit,Moderators2_t_Click Count,PROLIFIC_PID,GrpNum,STUDY_ID,SESSION_ID
4/10/2024 14:59,4/10/2024 14:59,0,71.238.73.26,100,20,1,4/10/2024 14:59,R_7ccqAHtVvqqpunM,,,,,45.6447,-122.6831,anonymous,EN,1,,21,1,,1,,,,,,,,,4,1,4,1.776,18.814,19.788,13,65fa95fafeda35caf378b6f9,14,6616a611b1d4fd89aac7dfaa,66170a2f9f3d0353f995f1f0
4/10/2024 14:59,4/10/2024 14:59,0,97.112.99.38,100,26,1,4/10/2024 14:59,R_5rj0YNZqIlqLf5g,,,,,38.7645,-94.8198,anonymous,EN,2,,64,4,,1,,,,,,,,,1,1,2,3.739,23.556,25.551,15,5fc011082c99a543098ac3a6,4,6616a611b1d4fd89aac7dfaa,66170abc3d55392ccac611ff
4/10/2024 14:59,4/10/2024 14:59,0,104.186.234.163,100,29,1,4/10/2024 14:59,R_8jce8OerKFzdSHV,,,,,36.0322,-79.8588,anonymous,EN,2,,57,1,,,1,,,,,,,,4,1,5,1.671,26.478,27.781,13,567dd32b4f0ef30006dbb718,18,6616a611b1d4fd89aac7dfaa,66170b7115ce4924c10a158c
4/10/2024 14:59,4/10/2024 14:59,0,174.72.199.234,100,21,1,4/10/2024 14:59,R_1oCQoS1WcreL8qd,,,,,36.1724,-115.0677,anonymous,EN,1,,28,1,,,,1,,,,,,,4,1,2,3.543,18.84,20.444,13,5ef8e0fc2ce3c6644665e347,2,6616a611b1d4fd89aac7dfaa,66170b5a9f3d0353f995f225
4/10/2024 14:59,4/10/2024 14:59,0,70.180.119.6,100,18,1,4/10/2024 14:59,R_71HQdFAUrvS1eOr,,,,,29.9046,-90.0501,anonymous,EN,1,,24,1,,,,,,1,,,,,2,2,2,2.016,17.091,17.868,10,5cc33788666a7c0017b159df,1,6616a611b1d4fd89aac7dfaa,66170b95718fb40468d0544a
4/10/2024 14:59,4/10/2024 14:59,0,108.5.157.74,100,13,1,4/10/2024 14:59,R_2j98pqCPGugI5EQ,,,,,40.852,-74.2842,anonymous,EN,2,,23,1,,,,,1,,,,,,6,1,4,1.261,12.114,12.8,8,6522ee565f79028d52ce509e,12,6616a611b1d4fd89aac7dfaa,66170ba5a479ca3501c8f0cf
4/10/2024 14:59,4/10/2024 14:59,0,71.196.138.187,100,15,1,4/10/2024 14:59,R_7aQU1hpnvkdHs2E,,,,,40.05,-105.217,anonymous,EN,1,,41,1,,1,,,,,,,,,4,1,5,1.233,12.977,13.851,7,57f08d467f43070001c3a606,17,6616a611b1d4fd89aac7dfaa,66170b96ea63bde1ad7f8781
4/10/2024 14:59,4/10/2024 14:59,0,108.16.198.86,100,13,1,4/10/2024 14:59,R_5EX8HgHevdRnCIX,,,,,39.981,-75.1699,anonymous,EN,1,,37,2,,1,,,,,,,,,6,1,4,2.054,11.437,12.101,7,605bc8caf9e0b0f799baf6da,10,6616a611b1d4fd89aac7dfaa,66170b90ef7388d903a2b414
4/10/2024 14:59,4/10/2024 14:59,0,74.74.148.224,100,17,1,4/10/2024 14:59,R_24CStkIGROYTHnm,,,,,43.5513,-71.02,anonymous,EN,2,,50,2,,1,,,,,,,,,3,1,2,1.432,14.296,16.174,7,660456076fd04832e53c09ea,4,6616a611b1d4fd89aac7dfaa,66170b318bdd4ff53880c23e
4/10/2024 14:59,4/10/2024 14:59,0,72.176.20.158,100,40,1,4/10/2024 14:59,R_2Y8J5reomdiBQC5,,,,,31.0065,-97.8406,anonymous,EN,2,,43,3,1,1,,,,,,,,,1,3,3,1.777,37.934,39.331,14,6560d66471c7af626acf47d3,17,6616a611b1d4fd89aac7dfaa,661709a2b16f01f494afd63e
4/10/2024 14:59,4/10/2024 14:59,0,71.162.2.89,100,16,1,4/10/2024 14:59,R_6ig3duYCSQH3FSJ,,,,,40.4725,-79.9109,anonymous,EN,1,,32,1,,1,1,,,,,,,,1,1,3,0.828,13.835,15.517,11,601b28841ca7bb2f8edaa293,11,6616a611b1d4fd89aac7dfaa,66170ba8a0cada45ab7df054
4/10/2024 14:59,4/10/2024 15:00,0,76.128.19.86,100,31,1,4/10/2024 15:00,R_5AWgylNlKMXQzXQ,,,,,25.8153,-80.3577,anonymous,EN,1,,46,1,,,,1,,,,,,,4,1,4,1.433,28.955,30.46,15,5f6a545fdca6c40ffe5fd6fa,16,6616a611b1d4fd89aac7dfaa,66170b3eb5d702f51bc754ae
4/10/2024 14:59,4/10/2024 15:00,0,174.80.251.38,100,35,1,4/10/2024 15:00,R_20UvEhDKyMp9Tkq,,,,,35.5825,-82.6115,anonymous,EN,1,,51,3,,1,,,,,,,,,2,1,5,1.65,32.282,34.253,12,62aa4399fa1aadf5ab91fff8,8,6616a611b1d4fd89aac7dfaa,66170b507fc752e94c45f93e
4/10/2024 14:59,4/10/2024 15:00,0,66.190.107.101,100,16,1,4/10/2024 15:00,R_8QS4eI5R2NjTdVj,,,,,33.1452,-97.0699,anonymous,EN,1,,40,1,,,1,,,,,,,,6,1,2,1.923,15.077,16.131,8,62728f0c68b9ecf571a2dbd4,15,6616a611b1d4fd89aac7dfaa,66170bae4a127b90e73964de
4/10/2024 14:59,4/10/2024 15:00,0,72.70.177.217,100,24,1,4/10/2024 15:00,R_6lrhd53S4FpNk0c,,,,,39.9517,-76.7064,anonymous,EN,2,,54,2,,1,,,,,,,,,3,1,2,1.951,22.151,23.333,7,64619b33f37b524af54113aa,7,6616a611b1d4fd89aac7dfaa,66170a8176bdbadd4b58671e
4/10/2024 14:59,4/10/2024 15:00,0,69.136.150.179,100,35,1,4/10/2024 15:00,R_5sT18fgxJalOqlz,,,,,42.3653,-85.4479,anonymous,EN,2,,46,2,,1,,,,,,,,,6,2,3,1.76,34.78,35.413,16,660ff0e023659f1f741d9770,12,6616a611b1d4fd89aac7dfaa,66170b35d6967636567f8727
4/10/2024 14:59,4/10/2024 15:00,0,198.145.103.113,100,45,1,4/10/2024 15:00,R_1ruBDOv8A9Hot5J,,,,,37.751,-97.822,anonymous,EN,1,,34,2,,,1,,,,,,,,4,3,4,13.368,43.867,44.702,22,62adcf439ff48317ff72e773,6,6616a611b1d4fd89aac7dfaa,66170b3d925e6e8c4fdeeb37
4/10/2024 14:59,4/10/2024 15:00,0,69.131.104.87,100,33,1,4/10/2024 15:00,R_8GP22Fe8wPJstYr,,,,,43.0344,-89.5007,anonymous,EN,1,,31,1,,1,,,,,,,,,1,1,4,1.881,31.487,32.538,19,63616240cc69594f32b0ff2e,17,6616a611b1d4fd89aac7dfaa,66170b931824cc47fe7b10e8
4/10/2024 14:59,4/10/2024 15:00,0,96.248.97.235,100,23,1,4/10/2024 15:00,R_72mQQP8TG4YynNn,,,,,40.3952,-74.766,anonymous,EN,2,,54,-99,,,,,1,,,,,,-99,1,5,3.568,21.059,22.101,7,65ccf92a0ed0fd86d100561f,10,6616a611b1d4fd89aac7dfaa,66170b83b9f97ee07b1f73f0
4/10/2024 14:59,4/10/2024 15:00,0,104.59.153.239,100,24,1,4/10/2024 15:00,R_5jyEUWIyWcUH6SJ,,,,,32.7537,-96.8367,anonymous,EN,2,,32,1,,1,,,,,,,,,4,3,2,1.274,23.016,24.134,7,6111b27e123039e968795ea8,4,6616a611b1d4fd89aac7dfaa,66170b8215ce4924c10a158f
4/10/2024 14:59,4/10/2024 15:00,0,96.232.202.55,100,21,1,4/10/2024 15:00,R_794CJ8FXbmAd9pt,,,,,40.726,-73.848,anonymous,EN,1,,28,1,,1,,,,,,,,,1,1,4,0.501,18.024,19.171,10,6012e262527c380ccb2a6c74,4,6616a611b1d4fd89aac7dfaa,6617084b17fd8b0cc7bd2dc8
4/10/2024 14:59,4/10/2024 15:00,0,174.227.96.13,100,33,1,4/10/2024 15:00,R_7hF204IZ00duGlS,,,,,33.7568,-117.7938,anonymous,EN,2,,58,3,,,,,,,,,1,,5,1,4,2.261,33.45,33.471,26,6568813454b8a338890baf87,15,6616a611b1d4fd89aac7dfaa,66170b6e32eb411fec429a5a
4/10/2024 15:00,4/10/2024 15:00,0,47.225.188.32,100,20,1,4/10/2024 15:00,R_7FPoNFrOgvv5R6Z,,,,,43.1147,-85.5177,anonymous,EN,1,,31,1,,,,,1,,,,,,6,1,5,1.245,18.609,19.556,19,5ef4b8cf1f15df0ae9c7a706,1,6616a611b1d4fd89aac7dfaa,66170bb51ed3e450b152e089
4/10/2024 14:58,4/10/2024 15:00,0,173.76.124.251,100,112,1,4/10/2024 15:00,R_1POliv7CxSNfaBT,,,,,42.5374,-71.4842,anonymous,EN,2,,30,2,,1,,,,,,,,,6,3,5,25.053,109.954,110.857,22,60480a1f6a283e139e6757b6,10,6616a611b1d4fd89aac7dfaa,66170b09d659f18714af122b
4/10/2024 15:00,4/10/2024 15:00,0,209.6.129.227,100,22,1,4/10/2024 15:00,R_7Yn3MkFKKD1Bsqx,,,,,42.3399,-71.1245,anonymous,EN,1,,21,1,,1,,,,,,,,,1,1,3,3.02,19.118,20.701,8,60fddcae09f8dcb941263d5f,2,6616a611b1d4fd89aac7dfaa,66170b891824cc47fe7b10e7
4/10/2024 14:59,4/10/2024 15:00,0,107.136.156.36,100,38,1,4/10/2024 15:00,R_7VVXVYwD6PtP4DD,,,,,32.4984,-85.0184,anonymous,EN,2,,48,1,,,1,,,,,,,,2,1,5,4.434,36.785,37.709,15,5fba83d59b6574a3b7a9cdef,4,6616a611b1d4fd89aac7dfaa,66170b47653bca139e801cc4
4/10/2024 14:59,4/10/2024 15:00,0,98.41.79.184,100,76,1,4/10/2024 15:00,R_5jD0flmO52vHz6E,,,,,38.6106,-121.2789,anonymous,EN,2,,40,3,,1,,,1,,,,,,2,3,2,28.392,74.548,75.972,21,5dbe8324d5b87636af31cf4f,15,6616a611b1d4fd89aac7dfaa,66170b14f639f67754d59c2e
4/10/2024 15:00,4/10/2024 15:00,0,98.114.13.136,100,21,1,4/10/2024 15:00,R_1MqLchF92Q31dM5,,,,,40.0619,-74.9987,anonymous,EN,1,,32,1,,,1,,,,,,,,1,-99,2,2.438,20.457,20.522,15,63eab29693a6eb7fd0174010,18,6616a611b1d4fd89aac7dfaa,66170ba8453929b4ed4299f3
4/10/2024 15:00,4/10/2024 15:00,0,72.89.163.56,100,17,1,4/10/2024 15:00,R_85Zt1poRvWvLjcZ,,,,,40.5739,-73.841,anonymous,EN,1,,28,2,,,,,,1,,,,,2,1,4,0.935,14.863,16.843,8,5bb311965b05130001db3891,7,6616a611b1d4fd89aac7dfaa,66170bc4d659f18714af124d
4/10/2024 15:00,4/10/2024 15:00,0,71.68.129.14,100,27,1,4/10/2024 15:00,R_7xhLFzfIyk3oag9,,,,,33.9875,-81.0025,anonymous,EN,2,,21,1,,1,,,,,,,,,6,1,2,3.117,24.117,26.63,7,60fef059178bae6b99fbaa93,1,6616a611b1d4fd89aac7dfaa,66170bac39340bf59586cc26
4/10/2024 14:59,4/10/2024 15:00,0,98.230.111.100,100,30,1,4/10/2024 15:00,R_7lX6OvwtoInIb5f,,,,,30.4566,-84.3223,anonymous,EN,3,,59,1,,1,,,,1,,,,,1,3,2,4.42,27.699,29.538,9,63386e75b02c4d7013c1198b,9,6616a611b1d4fd89aac7dfaa,66170bba5bd3d8a5a8ca1fa5
4/10/2024 15:00,4/10/2024 15:00,0,104.139.60.85,100,27,1,4/10/2024 15:00,R_5KegNYYok1mgZOp,,,,,35.2497,-81.1369,anonymous,EN,1,,35,2,,,,1,,,,,,,4,1,4,1.868,25.554,26.603,22,5e03f8517f08edece67a3137,7,6616a611b1d4fd89aac7dfaa,661708a82bfff6a92152dfb2
4/10/2024 15:00,4/10/2024 15:00,0,174.215.120.7,100,23,1,4/10/2024 15:00,R_8NiTwe1e6l5zNnj,,,,,47.4467,-122.2684,anonymous,EN,2,,31,1,,1,,,1,1,,,,,6,1,5,1.356,20.81,21.246,16,6157369043ee96a608585bc0,2,6616a611b1d4fd89aac7dfaa,66170ba4b5d702f51bc754b9
4/10/2024 15:00,4/10/2024 15:00,0,70.189.47.239,100,16,1,4/10/2024 15:00,R_7Hjgxufmd9QGqpF,,,,,30.1597,-92.0258,anonymous,EN,1,,31,2,,1,,,,,,,,,3,1,4,1.653,14.758,15.693,9,6238b95932e705108020765a,7,6616a611b1d4fd89aac7dfaa,66170b25653bca139e801cbe
4/10/2024 15:00,4/10/2024 15:00,0,70.127.198.83,100,26,1,4/10/2024 15:00,R_5YLM02ihoTgi9aw,,,,,27.7363,-82.6654,anonymous,EN,2,,53,3,,1,,,,,,,,,5,1,5,1.473,24.892,25.66,18,5c5dbd7f1a789f00011a5c94,18,6616a611b1d4fd89aac7dfaa,66170bb1a615a367b1f1fc67
4/10/2024 15:00,4/10/2024 15:00,0,174.205.41.133,100,12,1,4/10/2024 15:00,R_1jKHK5zAuA73GPD,,,,,36.0907,-115.0886,anonymous,EN,1,,36,1,,1,,,,,,,,,2,1,3,1.005,9.865,10.892,18,56875435369319000c26947d,14,6616a611b1d4fd89aac7dfaa,66170bb476bdbadd4b586763
4/10/2024 15:00,4/10/2024 15:00,0,96.241.145.121,100,19,1,4/10/2024 15:00,R_1LRSdVLEkqFVq7K,,,,,39.037,-77.0412,anonymous,EN,1,,33,2,,1,,,,,,,,,6,1,5,1.07,17.998,18.586,23,62b08bd936138c62a74f0bb8,2,6616a611b1d4fd89aac7dfaa,66170bb3f5b40f4c8e8f32a4
4/10/2024 15:00,4/10/2024 15:00,0,24.115.213.103,100,27,1,4/10/2024 15:00,R_2GvTuRXwznvoBu9,,,,,40.8979,-75.4765,anonymous,EN,2,,37,2,,1,,,,,,,,,2,1,2,4.285,24.551,26.099,13,63d141f0a7b0e7ea9526e89d,7,6616a611b1d4fd89aac7dfaa,66170b744144a13c3b0c8d66
4/10/2024 15:00,4/10/2024 15:00,0,99.47.159.215,100,19,1,4/10/2024 15:00,R_7JEXHqOO5zUfxS1,,,,,35.1128,-89.9085,anonymous,EN,1,,48,2,1,1,,,,,,,,,4,1,4,1.47,17.966,19.149,8,57d810f1813eb30001825b65,8,6616a611b1d4fd89aac7dfaa,66170ba97fc752e94c45f955
4/10/2024 15:00,4/10/2024 15:00,0,107.197.157.100,100,26,1,4/10/2024 15:00,R_7nnhBSvsj2bbyBH,,,,,34.157,-77.9136,anonymous,EN,2,,66,3,,1,,,,,,,,,4,1,5,5.158,21.469,23.154,8,651ebcca48c60acc82f1f2bd,14,6616a611b1d4fd89aac7dfaa,66170b3cb3b96b7157af1242
4/10/2024 15:00,4/10/2024 15:00,0,172.56.75.192,100,22,1,4/10/2024 15:00,R_2CEAYTZB2FeRc5V,,,,,28.4883,-81.4061,anonymous,EN,1,,62,3,,1,,,,,,,,,2,1,4,1.742,20.177,21.217,8,642ee1cb7e6da0f6158a6743,13,6616a611b1d4fd89aac7dfaa,66170ba0d4841a81db91ed9b
4/10/2024 15:00,4/10/2024 15:00,0,172.56.85.154,100,22,1,4/10/2024 15:00,R_74P4THVyCCEkr1T,,,,,33.5613,-112.1442,anonymous,EN,2,,55,3,,1,,,,,,,,,2,1,2,1.733,19.987,21.357,16,63b4ca1f7f0d3d6144acf8f5,4,6616a611b1d4fd89aac7dfaa,66170b97925e6e8c4fdeeb4a
4/10/2024 15:00,4/10/2024 15:00,0,67.58.231.216,100,33,1,4/10/2024 15:00,R_5Ebv0YxHZjRWXcJ,,,,,38.768,-121.3349,anonymous,EN,1,,34,2,,1,,,,,,,,,3,1,4,2.232,27.632,30.581,9,58dcfe010674970001e928e5,3,6616a611b1d4fd89aac7dfaa,66170ba31824cc47fe7b10eb
4/10/2024 15:00,4/10/2024 15:00,0,108.5.230.178,100,25,1,4/10/2024 15:00,R_70dnmlIHZz1akBr,,,,,40.8548,-74.0284,anonymous,EN,1,,49,1,,1,,,,,,,,,4,1,4,2.236,23.347,24.317,12,63e630188c3e4ac4a92b1ff5,3,6616a611b1d4fd89aac7dfaa,66170bb2e8905f7cc211c5be
4/10/2024 15:00,4/10/2024 15:01,0,73.149.130.111,100,21,1,4/10/2024 15:01,R_2dKsYeeGciAcXUn,,,,,42.3737,-71.1284,anonymous,EN,1,,52,-99,,1,,,,,,,,,6,1,5,1.391,19.597,20.816,12,58d876b14240e50001190090,12,6616a611b1d4fd89aac7dfaa,66170b0bd659f18714af122d
4/10/2024 15:00,4/10/2024 15:01,0,108.228.33.248,100,41,1,4/10/2024 15:01,R_7arwaZXZhoP2qAq,,,,,34.111,-84.3025,anonymous,EN,2,,55,2,1,1,,,,,,,,,-99,1,2,4.713,37.025,40.604,8,660850086cd906dddd824fee,6,6616a611b1d4fd89aac7dfaa,66170b51453929b4ed4299e1
4/10/2024 15:01,4/10/2024 15:01,0,24.153.44.225,100,16,1,4/10/2024 15:01,R_3R92JnIilUPk6Pq,,,,,41.0683,-76.2459,anonymous,EN,1,,27,1,,,,1,,,,,,,1,1,2,1.252,13.658,14.998,7,5eea591930ca5f0ddaa75a7f,17,6616a611b1d4fd89aac7dfaa,66170bfb83b77849ef8618cc
4/10/2024 15:00,4/10/2024 15:01,0,73.45.75.70,100,21,1,4/10/2024 15:01,R_20IvoCpSOCVHzNv,,,,,41.9025,-87.6726,anonymous,EN,1,,34,1,,,1,,,,,,,,1,2,1,0.968,17.23,20.757,10,5e872f5b3a32c337ba65aa68,11,6616a611b1d4fd89aac7dfaa,66170bc7b16f01f494afd6a6
4/10/2024 15:00,4/10/2024 15:01,0,23.162.0.162,100,25,1,4/10/2024 15:01,R_2vnhUrtgtzGeapX,,,,,36.1549,-116.0177,anonymous,EN,2,,57,4,,1,,,,,,,,,2,2,2,1.853,21.6,24.401,7,5e646461698a071f2f15423e,13,6616a611b1d4fd89aac7dfaa,66170bcb4e4d4932d8d40f57
4/10/2024 15:00,4/10/2024 15:01,0,72.224.92.103,100,44,1,4/10/2024 15:01,R_1akU7o8Bkiv24v5,,,,,43.682,-70.4694,anonymous,EN,2,,52,2,,1,,,,,,,,,5,1,5,2.641,42.217,43.442,12,5f96301839be85178cb37e0a,5,6616a611b1d4fd89aac7dfaa,66170ba31e843e116d2dcc23
4/10/2024 15:01,4/10/2024 15:01,0,65.128.34.186,100,16,1,4/10/2024 15:01,R_2J3ogu0UDxXy40N,,,,,45.0196,-93.2402,anonymous,EN,1,,56,2,,1,,,,,,,,,6,1,4,1.397,13.549,15.064,7,58cbd23d5d42920001414dd8,17,6616a611b1d4fd89aac7dfaa,66170bfe21d1564d6619e76b
4/10/2024 15:00,4/10/2024 15:01,0,174.228.100.53,100,43,1,4/10/2024 15:01,R_51pnNFj2BcMlCZb,,,,,41.6984,-87.7031,anonymous,EN,2,,31,1,,,1,,,,,,,,1,1,2,1.401,42.862,43.313,21,65c1546ed4f634d2c8a06730,14,6616a611b1d4fd89aac7dfaa,66170b7baeef1c6c1fe42fa5
4/10/2024 15:01,4/10/2024 15:01,0,71.67.132.80,100,14,1,4/10/2024 15:01,R_2ML1jC8Oq2VJz3P,,,,,37.019,-86.4537,anonymous,EN,1,,34,2,,1,,,,,,,,,4,1,4,1.089,13.284,13.838,20,6294cfd955c45345ed61aea1,9,6616a611b1d4fd89aac7dfaa,66170c00b5024c13df19e36b
4/10/2024 15:01,4/10/2024 15:01,0,108.208.201.179,100,15,1,4/10/2024 15:01,R_1IGKnnUdVD5iQg4,,,,,33.754,-117.8578,anonymous,EN,1,,37,1,,,,,1,,,,,,2,2,4,2.194,13.463,14.366,9,63d423b81f5e313b9958723c,16,6616a611b1d4fd89aac7dfaa,66170bfacf88672dfa13f206
4/10/2024 15:01,4/10/2024 15:01,0,136.32.212.128,100,18,1,4/10/2024 15:01,R_2ieCEKSy03JCHEr,,,,,39.2612,-94.6994,anonymous,EN,2,,51,1,,1,,,,,,,,,2,1,3,1.586,15.721,17.106,8,56e5e6ef25f3bd000a40820c,9,6616a611b1d4fd89aac7dfaa,66170bb951f61b24642fbfb5
4/10/2024 15:01,4/10/2024 15:01,0,73.191.148.122,100,23,1,4/10/2024 15:01,R_5ErRNvr7FSURaXz,,,,,43.2369,-86.1951,anonymous,EN,2,,27,1,,1,,,,,,,,,4,1,4,5.289,21.064,23.213,7,6558c5afa08ee83a08287f09,16,6616a611b1d4fd89aac7dfaa,66170bf9d43d965bdb91ec65
4/10/2024 15:01,4/10/2024 15:01,0,73.219.130.5,100,20,1,4/10/2024 15:01,R_2rO5LMjkrxiN2Ll,,,,,42.1293,-72.7522,anonymous,EN,2,,57,2,,1,,,,,,,,,6,1,4,1.431,18.712,19.417,11,5f7b79a3e087e414513eb8c9,1,6616a611b1d4fd89aac7dfaa,66170c08eef3093a7e39650e
4/10/2024 15:01,4/10/2024 15:01,0,172.1.115.174,100,36,1,4/10/2024 15:01,R_5dsNJNaCbVwSi2k,,,,,31.8045,-105.9661,anonymous,EN,1,,33,2,,,,1,,,,,,,6,1,4,1.631,26.088,27.573,7,63be7173226d9b8c566ddd44,5,6616a611b1d4fd89aac7dfaa,66170a2865264a0308a3028f
4/10/2024 15:01,4/10/2024 15:01,0,69.14.115.38,100,40,1,4/10/2024 15:01,R_8nZVq7sHlolLpv3,,,,,42.518,-83.1576,anonymous,EN,1,,26,2,,,1,,,,,,,,6,1,5,2.889,27.443,30.286,8,61731c0ef27028acbfbbf972,11,6616a611b1d4fd89aac7dfaa,6617096ff835d4bb15780c59
4/10/2024 15:01,4/10/2024 15:01,0,75.109.155.158,100,27,1,4/10/2024 15:01,R_12SFOwHBQ2ufz9Q,,,,,35.0987,-77.1045,anonymous,EN,2,,66,3,,1,,,,,,,,,3,1,4,2.748,25.87,26.669,17,6007a7996fbeef04ce080f90,8,6616a611b1d4fd89aac7dfaa,66170bf2f5b40f4c8e8f32bc
4/10/2024 15:01,4/10/2024 15:01,0,73.160.233.8,100,17,1,4/10/2024 15:01,R_1DLUxR4Oye8qFn9,,,,,39.8914,-75.1146,anonymous,EN,2,,29,2,,1,,,,,,,,,6,1,4,1.343,16.259,17.291,10,5e495dfd5ea85e3d1eb14d4b,15,6616a611b1d4fd89aac7dfaa,66170c0af835d4bb15780cd3
4/10/2024 15:01,4/10/2024 15:01,0,67.150.120.37,100,26,1,4/10/2024 15:01,R_2jlJoxV3UZJmgGl,,,,,34.137,-118.2376,anonymous,EN,1,,39,2,,1,,,,,,,,,2,3,2,4.224,25.014,26.03,7,6556e3235a31f7200387bd56,15,6616a611b1d4fd89aac7dfaa,66170be98c834c0664e4319a
4/10/2024 15:01,4/10/2024 15:01,0,47.34.5.241,100,22,1,4/10/2024 15:01,R_11a2OVbn4QMMWwj,,,,,42.6241,-88.6266,anonymous,EN,2,,37,2,,1,,,,,,,,,4,3,3,1.095,20.048,21.705,7,649754db1c54fad23e345093,4,6616a611b1d4fd89aac7dfaa,66170bb85bb0ec8d878f33b1
4/10/2024 15:01,4/10/2024 15:02,0,98.244.245.115,100,12,1,4/10/2024 15:02,R_7rZZfWhLq0CTeJa,,,,,28.9274,-81.9819,anonymous,EN,1,,37,1,,1,,,,,,,,,3,1,2,1.2,11.645,12.339,7,5b6259be5256470001bd0c6d,13,6616a611b1d4fd89aac7dfaa,66170c188461d4b49c31da74
4/10/2024 15:01,4/10/2024 15:02,0,68.111.238.175,100,20,1,4/10/2024 15:02,R_2VXqYDBzxHeBXmF,,,,,33.1432,-117.1666,anonymous,EN,1,,31,1,,,,1,,,,,,,2,1,2,2.874,18.127,18.9,7,5e914ee346d11b48197172c2,6,6616a611b1d4fd89aac7dfaa,66170bed1e843e116d2dcc32
4/10/2024 15:01,4/10/2024 15:02,0,172.116.100.252,100,26,1,4/10/2024 15:02,R_1UGb6R8CtqH7PGh,,,,,34.11,-117.2955,anonymous,EN,1,,43,1,,,1,,,,,,,,2,1,3,0.932,22.812,24.466,7,5eb15429b3b24804a0bbd6c3,2,6616a611b1d4fd89aac7dfaa,66170be7714151fe4cae85bf
4/10/2024 15:01,4/10/2024 15:02,0,76.171.173.154,100,13,1,4/10/2024 15:02,R_2uUnOXHSNMN35iM,,,,,33.1062,-117.2947,anonymous,EN,1,,38,1,,1,,,,,,,,,4,1,4,1.071,11.165,12.381,8,63ffcb367b500c516d0648a2,14,6616a611b1d4fd89aac7dfaa,66170c0c51f61b24642fbfc4
4/10/2024 15:01,4/10/2024 15:02,0,174.162.20.81,100,20,1,4/10/2024 15:02,R_1mVPqQwoiHwJDbk,,,,,42.6329,-82.8909,anonymous,EN,1,,41,2,,1,,,,,,,,,6,1,4,6.354,18.657,19.562,15,63469e0a9552017beb3cfb82,3,6616a611b1d4fd89aac7dfaa,66170bf2a86f4186ab4a3424
4/10/2024 15:01,4/10/2024 15:02,0,50.82.56.192,100,30,1,4/10/2024 15:02,R_2y2Qzr9iLuzeFS9,,,,,37.1063,-93.7988,anonymous,EN,1,,56,3,,1,,,,,,,,,2,1,3,1.651,26.963,28.867,8,5f483fcda023e1304ce86119,11,6616a611b1d4fd89aac7dfaa,66170bea7132a63f70491d85
4/10/2024 15:01,4/10/2024 15:02,0,75.176.83.168,100,21,1,4/10/2024 15:02,R_67xtxuKGMdwmnK3,,,,,33.9739,-81.2345,anonymous,EN,1,,53,1,,1,,,,,,,,,3,1,2,1.275,19.37,21.159,7,5c28dd50da51990001e31d86,12,6616a611b1d4fd89aac7dfaa,66170c08b2e78ad6e249ee78
4/10/2024 15:01,4/10/2024 15:02,0,99.91.203.219,100,23,1,4/10/2024 15:02,R_1g8ipAdLW0DLDNA,,,,,39.711,-86.2591,anonymous,EN,1,,27,1,,,,,1,,,,,,6,1,4,1.294,19.63,22.99,26,5ee1be444c9d75206ce5aa92,11,6616a611b1d4fd89aac7dfaa,66170c2601681e4bb7a304c3
4/10/2024 15:02,4/10/2024 15:02,0,207.229.184.139,100,14,1,4/10/2024 15:02,R_2dmJbz4Oc6fWJpG,,,,,41.871,-87.6289,anonymous,EN,1,,23,1,,1,,,,,,,,,5,1,3,1.104,12.514,13.187,7,5f01230b4f8dff26fad883d2,7,6616a611b1d4fd89aac7dfaa,66170c3387f3154bb83458a4
4/10/2024 15:01,4/10/2024 15:02,0,70.119.2.189,100,24,1,4/10/2024 15:02,R_1dReqf051AiyBtM,,,,,25.9244,-97.4626,anonymous,EN,1,,35,1,,,,1,,,,,,,4,1,4,2.602,21.477,23.294,8,5c02f8fb29abc0000199058f,10,6616a611b1d4fd89aac7dfaa,66170bdb42c7a1e3256af690
4/10/2024 15:02,4/10/2024 15:02,0,71.62.228.24,100,23,1,4/10/2024 15:02,R_2p5qIan4SDTqy5J,,,,,39.0448,-77.6042,anonymous,EN,2,,33,2,,1,,,,,,,,,3,1,2,1.081,21.805,22.555,22,65ec884f351767d75ba74d1f,9,6616a611b1d4fd89aac7dfaa,66170c3c32eb411fec429a7b
4/10/2024 15:02,4/10/2024 15:02,0,172.56.162.251,100,26,1,4/10/2024 15:02,R_7luXBHDeHNwAL3R,,,,,40.7252,-73.944,anonymous,EN,1,,29,1,,,,1,,,,,,,6,1,2,3.3,24.251,25.643,18,60f998b6c4b98974b766eb98,8,6616a611b1d4fd89aac7dfaa,66170c019b546d6414ed033d
